[2025-02-14 04:00:30][MAIN] - Contacting Arduino..
[2025-02-14 04:00:30][MAIN] - Arduino found!
[2025-02-14 04:00:30][MAIN] - Actuator running.
[2025-02-14 16:45:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:45:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:45:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:46:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:46:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:46:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:46:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:46:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:46:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:47:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:47:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:47:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:47:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:47:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:47:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:48:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:48:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:48:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:48:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:48:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:48:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:49:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:49:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:49:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:49:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:49:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:49:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:50:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:50:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:50:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:50:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:50:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:50:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:51:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:51:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:51:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:51:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:51:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:51:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:52:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:52:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:52:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:52:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:52:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:52:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:53:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:53:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:53:17][MAIN] - To Arduino: AUDIOPINGVOL
[2025-02-14 16:53:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:53:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:53:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:53:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:54:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:54:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:54:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:54:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:54:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:54:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:55:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:55:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:55:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:55:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:55:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:55:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:56:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:56:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:56:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:56:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:56:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:56:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:57:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:57:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:57:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:57:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:57:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:57:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:58:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:58:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:58:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:58:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:58:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:58:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:59:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:59:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:59:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:59:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:59:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 16:59:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:00:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:00:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:00:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:00:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:00:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:00:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:01:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:01:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:01:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:01:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:01:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:01:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:02:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:02:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:02:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:02:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:02:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:02:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:03:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:03:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:03:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:03:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:03:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:04:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:04:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:04:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:04:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:04:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:04:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:05:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:05:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:05:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:05:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:05:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:05:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:06:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:06:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:06:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:06:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:06:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:06:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:07:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:07:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:07:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:07:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:07:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:07:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:08:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:08:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:08:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:08:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:08:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:08:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:09:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:09:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:09:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:09:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:09:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:09:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:10:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:10:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:10:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:10:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:10:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:10:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:11:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:11:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:11:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:11:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:11:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:11:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:12:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:12:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:12:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:12:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:12:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:12:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:13:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:13:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:13:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:13:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:13:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:13:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:14:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:14:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:14:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:14:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:14:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:14:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:15:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:15:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:15:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:15:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:15:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:15:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:16:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:16:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:16:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:16:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:16:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:16:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:17:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:17:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:17:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:17:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:17:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:17:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:18:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:18:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:18:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:18:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:18:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:18:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:19:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:19:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:19:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:19:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:19:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:19:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:20:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:20:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:20:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:20:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:20:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:20:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:21:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:21:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:21:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:21:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:21:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:21:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:22:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:22:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:22:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:22:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:22:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:22:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:23:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:23:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:23:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:23:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:23:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:23:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:24:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:24:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:24:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:24:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:24:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:24:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:25:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:25:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:25:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:25:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:25:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:25:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:26:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:26:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:26:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:26:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:26:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:26:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:27:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:27:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:27:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:27:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:27:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:27:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:28:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:28:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:28:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:28:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:28:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:28:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:29:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:29:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:29:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:29:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:29:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:29:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:30:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:30:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:30:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:30:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:30:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:30:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:31:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:31:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:31:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:31:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:31:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:31:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:32:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:32:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:32:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:32:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:32:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:32:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:33:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:33:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:33:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:33:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:33:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:33:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:34:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:34:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:34:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:34:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:34:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:34:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:35:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:35:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:35:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:35:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:35:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:35:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:36:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:36:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:36:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:36:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:36:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:36:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:37:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:37:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:37:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:37:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:37:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:37:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:38:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:38:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:38:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:38:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:38:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:38:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:39:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:39:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:39:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:39:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:39:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:39:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:40:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:40:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:40:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:40:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:40:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:40:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:41:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:41:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:41:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:41:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:41:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:41:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:42:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:42:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:42:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:42:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:42:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:42:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:43:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 17:43:19][FLASK] - AUDIO: {'audio': 'pingvol'}
