[2025-02-13 04:00:13][MAIN] - Contacting Arduino..
[2025-02-13 04:00:13][MAIN] - Arduino found!
[2025-02-13 04:00:13][MAIN] - Actuator running.
[2025-02-13 14:21:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:21:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:21:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:21:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:21:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:22:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:22:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:22:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:22:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:22:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:22:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:23:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:23:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:23:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:23:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:23:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:23:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:24:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:24:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:24:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:24:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:24:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:24:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:25:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:25:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:25:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:25:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:25:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:25:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:26:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:26:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:26:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:26:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:26:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:26:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:27:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:27:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:27:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:27:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:27:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:27:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:28:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:28:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:28:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:28:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:28:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:28:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:28:56][MAIN] - To Arduino: AUDIOPINGVOL
[2025-02-13 14:29:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:29:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:29:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:29:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:29:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:29:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:30:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:30:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:30:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:30:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:30:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:30:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:31:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:31:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:31:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:31:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:31:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:31:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:32:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:32:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:32:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:32:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:32:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:32:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:33:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:33:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:33:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:33:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:33:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:33:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:34:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:34:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:34:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:34:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:34:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:34:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:35:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:35:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:35:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:35:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:35:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:35:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:36:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:36:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:36:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:36:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:36:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:36:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:37:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:37:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:37:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:37:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:37:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:37:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:38:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:38:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:38:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:38:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:38:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:38:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:39:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:39:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:39:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:39:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:39:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:39:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:40:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:40:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:40:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:40:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:40:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:40:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:41:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:41:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:41:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:41:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:41:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:41:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:42:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:42:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:42:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:42:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:42:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:42:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:43:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:43:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:43:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:43:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:43:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:44:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:44:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:44:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:44:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:44:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:44:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:45:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:45:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:45:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:45:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:45:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:45:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:46:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:46:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:46:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:46:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:46:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:46:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:47:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:47:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:47:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:47:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:47:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:47:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:48:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:48:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:48:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:48:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:48:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:48:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:49:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:49:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:49:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:49:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:49:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:49:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:50:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:50:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:50:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:50:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:50:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:50:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:51:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:51:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:51:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:51:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:51:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:51:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:52:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:52:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:52:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:52:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:52:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:52:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:53:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:53:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:53:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:53:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:53:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:53:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:54:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:54:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:54:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:54:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:54:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:54:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:55:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:55:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:55:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:55:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:55:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:55:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:56:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:56:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:56:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:56:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:56:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:56:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:57:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:57:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:57:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:57:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:57:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:57:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:58:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:58:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:58:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:58:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:58:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:58:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:59:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:59:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:59:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:59:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:59:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 14:59:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:00:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:00:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:00:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:00:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:00:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:00:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:01:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:01:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:01:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:01:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:01:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:01:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:02:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:02:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:02:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:02:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:02:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:02:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:03:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:03:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:03:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:03:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:03:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:03:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:04:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:04:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:04:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:04:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:04:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:04:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:05:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:05:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:05:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:05:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:05:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:05:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:06:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:06:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:06:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:06:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:06:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:06:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:07:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:07:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:07:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:07:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:07:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:07:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:08:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:08:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:08:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:08:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:08:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:08:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:09:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:09:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:09:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:09:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:09:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:09:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:10:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:10:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:10:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:10:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:10:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:10:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:11:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:11:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:11:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:11:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:11:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:11:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:12:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:12:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:12:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:12:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:12:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:12:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:13:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:13:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:13:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:13:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:13:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:13:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:14:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:14:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:14:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:14:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:14:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:14:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:15:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:15:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:15:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:15:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:15:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:15:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:16:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:16:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:16:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:16:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:16:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:16:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:17:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:17:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:17:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:17:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:17:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:17:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:18:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:18:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:18:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:18:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:18:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 15:18:58][FLASK] - AUDIO: {'audio': 'pingvol'}
